date,positive_total,recovered_total,deceased_total,tested_total,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,positive_daily,recovered_daily,deceased_daily,tested_daily,active,positive_increase,positive_increase_5d,growth_factor,ones
2020-07-31,16589,13274,382,699813,0,231,193,2,8207,0,231.0,193.0,2.0,8207.0,2933,0.014121530749480377,0.015515551342881873,0.9094488188976378,1
2020-08-01,16713,13349,384,704521,0,124,75,2,4708,0,124.0,75.0,2.0,4708.0,2980,0.007474832720477425,0.014484476220310691,0.5367965367965368,1
2020-08-02,16814,13442,386,707168,0,101,93,2,2647,0,101.0,93.0,2.0,2647.0,2986,0.00604319990426614,0.012144189879960368,0.8145161290322581,1
2020-08-03,17022,13667,388,714914,0,208,225,2,7746,0,208.0,225.0,2.0,7746.0,2967,0.012370643511359582,0.0111565371545633,2.0594059405940595,1
2020-08-04,17309,13900,390,723328,0,287,233,2,8414,0,287.0,233.0,2.0,8414.0,3019,0.01686053342732934,0.011374148062582573,1.3798076923076923,1
2020-08-05,17550,14097,391,730273,0,241,197,1,6945,0,241.0,197.0,1.0,6945.0,3062,0.013923392454792304,0.011334520403644957,0.8397212543554007,1
2020-08-06,17764,14330,392,737635,0,214,233,1,7362,0,214.0,233.0,1.0,7362.0,3042,0.012193732193732194,0.012278300298295911,0.8879668049792531,1
2020-08-07,18086,14592,392,746841,0,322,262,0,9206,0,322.0,262.0,0.0,9206.0,3102,0.01812654807475794,0.01469496993239427,1.5046728971962617,1
2020-08-08,18259,14713,392,752352,0,173,121,0,5511,0,173.0,121.0,0.0,5511.0,3154,0.009565409709167312,0.014133923171955817,0.5372670807453416,1
2020-08-09,18381,14777,393,755280,0,122,64,1,2928,0,122.0,64.0,1.0,2928.0,3211,0.006681636453255929,0.012098143777141138,0.7052023121387283,1
2020-08-10,18522,15083,393,761763,0,141,306,0,6483,0,141.0,306.0,0.0,6483.0,3046,0.007670964582993308,0.010847658202781336,1.1557377049180328,1
2020-08-11,18810,15333,395,770456,0,288,250,2,8693,0,288.0,250.0,2.0,8693.0,3082,0.015549076773566569,0.011518727118748212,2.0425531914893615,1
2020-08-12,19099,15565,395,778378,0,289,232,0,7922,0,289.0,232.0,0.0,7922.0,3139,0.015364167995746943,0.010966251102946013,1.0034722222222223,1
2020-08-13,19429,15785,396,785790,0,330,220,1,7412,0,330.0,220.0,1.0,7412.0,3248,0.01727839153882402,0.012508847468877354,1.1418685121107266,1
2020-08-14,19720,16032,398,793789,0,291,247,2,7999,0,291.0,247.0,2.0,7999.0,3290,0.014977610787997324,0.014168042335825633,0.8818181818181818,1
2020-08-15,19917,16139,400,798902,0,197,107,2,5113,0,197.0,107.0,2.0,5113.0,3378,0.009989858012170385,0.014631821021661048,0.6769759450171822,1
2020-08-16,20038,16214,402,801881,0,121,75,2,2979,0,121.0,75.0,2.0,2979.0,3422,0.006075212130340915,0.012737048093015919,0.6142131979695431,1
2020-08-17,20229,16495,406,809133,0,191,281,4,7252,0,191.0,281.0,4.0,7252.0,3328,0.00953188941012077,0.011570592375890684,1.578512396694215,1
2020-08-18,20510,16771,406,816823,0,281,276,0,7690,0,281.0,276.0,0.0,7690.0,3333,0.013890948638093826,0.010893103795744643,1.4712041884816753,1
2020-08-19,20823,17043,409,824478,0,313,272,3,7655,0,313.0,272.0,3.0,7655.0,3371,0.015260848366650414,0.010949751311475263,1.113879003558719,1
2020-08-20,21069,17286,412,832716,0,246,243,3,8238,0,246.0,243.0,3.0,8238.0,3371,0.011813859674398502,0.011314551643920886,0.7859424920127795,1
2020-08-21,21574,17552,415,842428,0,505,266,3,9712,0,505.0,266.0,3.0,9712.0,3607,0.02396886420807822,0.014893282059468346,2.0528455284552845,1
2020-08-22,21808,17678,415,847546,0,234,126,0,5118,0,234.0,126.0,0.0,5118.0,3715,0.010846389172151664,0.015156182011874525,0.4633663366336634,1
2020-08-23,21944,17769,418,849950,0,136,91,3,2404,0,136.0,91.0,3.0,2404.0,3757,0.0062362435803374906,0.013625241000323257,0.5811965811965812,1
2020-08-24,22203,18050,419,857363,0,259,281,1,7413,0,259.0,281.0,1.0,7413.0,3734,0.011802770689026612,0.012933625464798499,1.9044117647058822,1
2020-08-25,22567,18328,421,866126,0,364,278,2,8763,0,364.0,278.0,2.0,8763.0,3818,0.016394180966536054,0.013849689723226009,1.4054054054054055,1
2020-08-26,22963,18600,422,875011,0,396,272,1,8885,0,396.0,272.0,1.0,8885.0,3941,0.01754774670979749,0.01256546622356986,1.0879120879120878,1
2020-08-27,23313,18931,422,884209,0,350,331,0,9198,0,350.0,331.0,0.0,9198.0,3960,0.015241910900143709,0.013444570569168271,0.8838383838383839,1
2020-08-28,23798,19198,422,895037,0,485,267,0,10828,0,485.0,267.0,0.0,10828.0,4178,0.020803843349204307,0.016358090522941633,1.3857142857142857,1
2020-08-29,24118,19349,425,901610,0,320,151,3,6573,0,320.0,151.0,3.0,6573.0,4344,0.013446508109925204,0.01668683800712135,0.6597938144329897,1
2020-08-30,24393,19446,426,905556,0,275,97,1,3946,0,275.0,97.0,1.0,3946.0,4521,0.011402272161870801,0.015688456246188302,0.859375,1
2020-08-31,24649,19774,427,914927,0,256,328,1,9371,0,256.0,328.0,1.0,9371.0,4448,0.01049481408600828,0.01427786972143046,0.9309090909090909,1
2020-09-01,25147,20053,428,926064,0,498,279,1,11137,0,498.0,279.0,1.0,11137.0,4666,0.02020365937766238,0.015270219416934194,1.9453125,1
2020-09-02,25792,20381,428,937874,0,645,328,0,11810,0,645.0,328.0,0.0,11810.0,4983,0.025649182805105978,0.016239287308114532,1.2951807228915662,1
2020-09-03,26467,20751,432,949415,0,675,370,4,11541,0,675.0,370.0,4.0,11541.0,5284,0.02617090570719603,0.018784166827568692,1.0465116279069768,1
2020-09-04,27264,21086,435,963069,0,797,335,3,13654,0,797.0,335.0,3.0,13654.0,5743,0.030112970869384515,0.022526306569071435,1.1807407407407406,1
2020-09-05,27768,21249,440,970537,0,504,163,5,7468,0,504.0,163.0,5.0,7468.0,6079,0.018485915492957746,0.02412452685046133,0.6323713927227101,1
2020-09-06,28178,21379,443,975074,0,410,130,3,4537,0,410.0,130.0,3.0,4537.0,6356,0.014765197349467012,0.023036834444822255,0.8134920634920635,1
2020-09-07,28739,21799,445,986678,0,561,420,2,11604,0,561.0,420.0,2.0,11604.0,6495,0.01990914898147491,0.02188882768009604,1.3682926829268294,1
2020-09-08,29900,22142,450,1002793,0,1161,343,5,16115,0,1161.0,343.0,5.0,16115.0,7308,0.04039806534674136,0.024734259608005106,2.06951871657754,1
2020-09-09,31058,22549,453,1018300,0,1158,407,3,15507,0,1158.0,407.0,3.0,15507.0,8056,0.03872909698996656,0.02645748483212152,0.9974160206718347,1
2020-09-10,32441,23110,458,1034813,0,1383,561,5,16513,0,1383.0,561.0,5.0,16513.0,8873,0.04452958979972954,0.031666219693475876,1.194300518134715,1
2020-09-11,33883,23982,461,1054030,0,1442,872,3,19217,0,1442.0,872.0,3.0,19217.0,9440,0.04444992447828365,0.03760316511923921,1.0426608821402747,1
2020-09-12,35420,24708,467,1067347,0,1537,726,6,13317,0,1537.0,726.0,6.0,13317.0,10245,0.04536198093439188,0.0426937315098226,1.065880721220527,1
2020-09-13,36211,25411,472,1074437,0,791,703,5,7090,0,791.0,703.0,5.0,7090.0,10328,0.02233201581027668,0.03908052160252966,0.5146389069616135,1
2020-09-14,37239,26388,478,1091955,0,1028,977,6,17518,0,1028.0,977.0,6.0,17518.0,10373,0.02838916351384938,0.03701253490730623,1.299620733249052,1
2020-09-15,38915,26937,488,1112416,0,1676,549,10,20461,0,1676.0,549.0,10.0,20461.0,11490,0.045006579124036626,0.03710793277216764,1.6303501945525292,1
2020-09-16,41048,27275,495,1133003,0,2133,338,7,20587,0,2133.0,338.0,7.0,20587.0,13278,0.0548117692406527,0.03918030172464145,1.272673031026253,1
2020-09-17,44173,28149,502,1156596,0,3125,874,7,23593,0,3125.0,874.0,7.0,23593.0,15522,0.07613038394075229,0.04533398232591354,1.465072667604313,1
2020-09-18,46281,29200,514,1178176,0,2108,1051,12,21580,0,2108.0,1051.0,12.0,21580.0,16567,0.04772145880968012,0.050411870925794224,0.67456,1
2020-09-19,48326,30250,522,1193407,0,2045,1050,8,15231,0,2045.0,1050.0,8.0,15231.0,17554,0.04418659925239299,0.05357135807350295,0.9701138519924098,1
2020-09-20,49310,31441,528,1203968,0,984,1191,6,10561,0,984.0,1191.0,6.0,10561.0,17341,0.020361710052559698,0.04864238425920756,0.4811735941320293,1
2020-09-21,50787,33019,543,1223378,0,1477,1578,15,19410,0,1477.0,1578.0,15.0,19410.0,17225,0.029953356317177042,0.043670701674512424,1.5010162601626016,1
2020-09-22,53174,34038,553,1245778,0,2387,1019,10,22400,0,2387.0,1019.0,10.0,22400.0,18583,0.047000216590859865,0.03784466820453394,1.6161137440758293,1
2020-09-23,55479,34894,575,1268223,0,2305,856,22,22445,0,2305.0,856.0,22.0,22445.0,20010,0.04334825290555535,0.03697002702370898,0.9656472559698366,1
2020-09-24,58385,36424,585,1291386,0,2906,1530,10,23163,0,2906.0,1530.0,10.0,23163.0,21376,0.05238017988788551,0.03860874315080749,1.2607375271149674,1
2020-09-25,61330,38370,595,1314518,0,2945,1946,10,23132,0,2945.0,1946.0,10.0,23132.0,22365,0.0504410379378265,0.04462460872786085,1.0134205092911217,1
2020-09-26,63311,40036,611,1329906,0,1981,1666,16,15388,0,1981.0,1666.0,16.0,15388.0,22664,0.032300668514593185,0.04509407116734408,0.6726655348047538,1
2020-09-27,64616,42058,627,1340374,0,1305,2022,16,10468,0,1305.0,2022.0,16.0,10468.0,21931,0.020612531787525076,0.03981653420667712,0.6587582029278143,1
2020-09-28,65900,44031,638,1352592,0,1284,1973,11,12218,0,1284.0,1973.0,11.0,12218.0,21231,0.01987123932153027,0.03512113148987211,0.9839080459770115,1
2020-09-29,67862,45763,659,1370914,0,1962,1732,21,18322,0,1962.0,1732.0,21.0,18322.0,21440,0.02977238239757208,0.030599571991809422,1.52803738317757,1
2020-09-30,70787,47081,675,1392006,0,2925,1318,16,21092,0,2925.0,1318.0,16.0,21092.0,23031,0.04310217794936783,0.02913179999411769,1.4908256880733946,1
2020-10-01,74290,49062,704,1415927,0,3503,1981,29,23921,0,3503.0,1981.0,29.0,23921.0,24524,0.04948648763190981,0.03256896381758101,1.1976068376068376,1
2020-10-02,78085,51486,725,1439566,0,3795,2424,21,23639,0,3795.0,2424.0,21.0,23639.0,25874,0.05108359133126935,0.038663175726329865,1.0833571224664573,1
2020-10-03,80639,53733,738,1454767,0,2554,2247,13,15201,0,2554.0,2247.0,13.0,15201.0,26168,0.03270794646859192,0.0412305171557422,0.6729907773386035,1
2020-10-04,82480,55933,773,1462543,0,1841,2200,35,7776,0,1841.0,2200.0,35.0,7776.0,25774,0.02283014422301864,0.03984206952083151,0.7208300704776821,1
2020-10-05,85598,58827,802,1480311,0,3118,2894,29,17768,0,3118.0,2894.0,29.0,17768.0,25969,0.03780310378273521,0.03878225468750498,1.6936447582835417,1
2020-10-06,90056,60833,840,1503364,0,4458,2006,38,23053,0,4458.0,2006.0,38.0,23053.0,28383,0.052080656090095566,0.03930108837914214,1.429762668377165,1
2020-10-07,95392,62357,891,1527415,0,5336,1524,51,24051,0,5336.0,1524.0,51.0,24051.0,32144,0.05925202096473305,0.04093477430583488,1.1969493046209063,1
2020-10-08,100786,63929,917,1552488,0,5394,1572,26,25073,0,5394.0,1572.0,26.0,25073.0,35940,0.056545622274404565,0.0457023094669974,1.0108695652173914,1
2020-10-09,109404,66181,978,1580231,0,8618,2252,61,27743,0,8618.0,2252.0,61.0,27743.0,42245,0.08550790784434346,0.05823786219126237,1.5977011494252873,1
2020-10-10,114041,68884,1031,1598355,0,4637,2703,53,18124,0,4637.0,2703.0,53.0,18124.0,44126,0.042384190706007095,0.05915407957591675,0.5380598746809004,1
2020-10-11,117145,71882,1074,1609859,0,3104,2998,43,11504,0,3104.0,2998.0,43.0,11504.0,44189,0.027218281144500662,0.05418160458679777,0.6693983178779384,1
2020-10-12,121452,75615,1144,1631907,0,4307,3733,70,22048,0,4307.0,3733.0,70.0,22048.0,44693,0.036766400614622906,0.04968448051677574,1.3875644329896908,1
2020-10-13,129776,78121,1197,1663545,0,8324,2506,53,31638,0,8324.0,2506.0,53.0,31638.0,50458,0.06853736455554457,0.052082828973003745,1.9326677501741352,1
2020-10-14,139320,79900,1264,1698404,0,9544,1779,67,34859,0,9544.0,1779.0,67.0,34859.0,58156,0.07354210331648378,0.04968966806743181,1.146564151850072,1
2020-10-15,149044,83316,1327,1733209,0,9724,3416,63,34805,0,9724.0,3416.0,63.0,34805.0,64401,0.06979615274188918,0.05517206047460822,1.0188600167644593,1
2020-10-16,160148,88462,1407,1771932,0,11104,5146,80,38723,0,11104.0,5146.0,80.0,38723.0,70279,0.07450148949303562,0.06462870214431521,1.141916906622789,1
2020-10-17,168861,93775,1488,1801211,0,8713,5313,81,29279,0,8713.0,5313.0,81.0,29279.0,73598,0.05440592451981917,0.06815660692535445,0.7846721902017291,1
2020-10-18,173920,99283,1570,1818451,0,5059,5508,82,17240,0,5059.0,5508.0,82.0,17240.0,73067,0.029959552531371957,0.060441044520519946,0.580626649833582,1
2020-10-19,181997,105455,1680,1849616,0,8077,6172,110,31165,0,8077.0,6172.0,110.0,31165.0,74862,0.04644089236430543,0.05502080233008427,1.5965605850958688,1
2020-10-20,193982,109935,1789,1890214,0,11985,4480,109,40598,0,11985.0,4480.0,109.0,40598.0,82258,0.06585273383627202,0.05423211854896084,1.4838430110189427,1
2020-10-21,208953,113378,1920,1935459,0,14971,3443,131,45245,0,14971.0,3443.0,131.0,45245.0,93655,0.0771772638698436,0.05476727342432244,1.2491447642886941,1
2020-10-22,223109,118368,2047,1981884,0,14156,4990,127,46425,0,14156.0,4990.0,127.0,46425.0,102694,0.06774729245332682,0.057435547011023956,0.9455614187429029,1
2020-10-23,238357,126993,2172,2027136,0,15248,8625,125,45252,0,15248.0,8625.0,125.0,45252.0,109192,0.06834327615649749,0.06511229173604907,1.0771404351511726,1
2020-10-24,250830,135337,2315,2066328,0,12473,8344,143,39192,0,12473.0,8344.0,143.0,39192.0,113178,0.05232906942107847,0.06628992714740367,0.8180089192025184,1
2020-10-25,258130,146391,2469,2087921,0,7300,11054,154,21593,0,7300.0,11054.0,154.0,21593.0,109270,0.02910337678906032,0.058940055737961336,0.5852641706085144,1
2020-10-26,268403,158348,2632,2123518,0,10273,11957,163,35597,0,10273.0,11957.0,163.0,35597.0,107423,0.03979777631426026,0.05146415822684467,1.4072602739726028,1
2020-10-27,284070,167229,2827,2171016,0,15667,8881,195,47498,0,15667.0,8881.0,195.0,47498.0,114014,0.058371180649992735,0.04958893586617785,1.5250657062201889,1
2020-10-28,297047,171590,2995,2211140,0,12977,4361,168,40124,0,12977.0,4361.0,168.0,40124.0,122462,0.04568240222480375,0.045056761079839115,0.8283015254994575,1
2020-10-29,310097,184741,3194,2253717,0,13050,13151,199,42577,0,13050.0,13151.0,199.0,42577.0,122162,0.04393244166748023,0.04337743552911946,1.005625337134931,1
2020-10-30,323701,199441,3411,2300539,0,13604,14700,217,46822,0,13604.0,14700.0,217.0,46822.0,120849,0.043870143858212106,0.04633078894294981,1.0424521072796935,1
2020-10-31,335129,213962,3604,2336835,0,11428,14521,193,36296,0,11428.0,14521.0,193.0,36296.0,117563,0.035304185034955096,0.04543207068708878,0.8400470449867686,1
2020-11-01,341680,227848,3828,2357478,0,6551,13886,224,20643,0,6551.0,13886.0,224.0,20643.0,110004,0.019547696558638614,0.03766737386881795,0.5732411620581029,1
2020-11-02,350921,243715,4051,2390206,188,9241,15867,223,32728,188,9241.0,15867.0,223.0,32728.0,103155,0.02704577382346055,0.03394004818854932,1.4106243321630285,1
2020-11-03,363011,250405,4312,2433533,490,12090,6690,261,43327,302,12090.0,6690.0,261.0,43327.0,108294,0.03445219864299942,0.03204399958365316,1.308299967535981,1
2020-11-04,378737,256122,4540,2479017,1123,15726,5717,228,45484,633,15726.0,5717.0,228.0,45484.0,118075,0.04332100129197187,0.0319341710704051,1.3007444168734492,1
2020-11-05,391974,273190,4736,2522250,1962,13237,17068,196,43233,839,13237.0,17068.0,196.0,43233.0,114048,0.034950374534307445,0.03186340897027558,0.8417270761795752,1
2020-11-06,403520,290275,4953,2562575,2525,11546,17085,217,40325,563,11546.0,17085.0,217.0,40325.0,108292,0.02945603534928337,0.033845076728404526,0.8722520208506459,1
2020-11-07,411241,297757,5156,2588818,2809,7721,7482,203,26243,284,7721.0,7482.0,203.0,26243.0,108328,0.01913411974623315,0.03226274591295905,0.6687164385934523,1
2020-11-08,414852,312981,5362,2602545,3083,3611,15224,206,13727,274,3611.0,15224.0,206.0,13727.0,96509,0.008780739274537316,0.02712845403926663,0.46768553296205156,1
2020-11-09,420901,327484,5548,2633012,4421,6049,14503,186,30467,1338,6049.0,14503.0,186.0,30467.0,87869,0.014581103622496698,0.021380474505371595,1.6751592356687899,1
2020-11-10,429958,334192,5763,2670286,10699,9057,6708,215,37274,6278,9057.0,6708.0,215.0,37274.0,90003,0.02151812421448274,0.018694024441406658,1.4972722764093238,1
2020-11-11,438877,339576,5947,2703224,24919,8919,5384,184,32938,14220,8919.0,5384.0,184.0,32938.0,93354,0.020743886612180726,0.016951594693986126,0.9847631666114608,1
2020-11-12,446751,353535,6121,2734398,38243,7874,13959,174,31174,13324,7874.0,13959.0,174.0,31174.0,87095,0.01794124549702992,0.016713019844145482,0.8828343984751654,1
2020-11-13,454109,366805,6302,2765695,51202,7358,13270,181,31297,12959,7358.0,13270.0,181.0,31297.0,81002,0.01647002468936835,0.018250876927111685,0.9344678689357379,1
2020-11-14,458305,378871,6487,2781888,52871,4196,12066,185,16193,1669,4196.0,12066.0,185.0,16193.0,72947,0.009240072317439205,0.017182670666100186,0.5702636586028812,1
2020-11-15,460196,390021,6639,2790909,55825,1891,11150,152,9021,2954,1891.0,11150.0,152.0,9021.0,63536,0.004126073248164432,0.013704260472836526,0.45066730219256435,1
2020-11-16,465614,400179,6812,2816976,74524,5418,10158,173,26067,18699,5418.0,10158.0,173.0,26067.0,58623,0.011773244443671827,0.011910132039134746,2.865150713907985,1
2020-11-17,469860,404157,6951,2834566,79180,4246,3978,139,17590,4656,4246.0,3978.0,139.0,17590.0,58752,0.009119141606566813,0.010145711261042125,0.7836840162421558,1
2020-11-18,475374,407436,7106,2859098,101937,5514,3279,155,24532,22757,5514.0,3279.0,155.0,24532.0,60832,0.011735410547822756,0.009198788432733007,1.2986340084785681,1
2020-11-19,481844,416718,7240,2885802,109799,6470,9282,134,26704,7862,6470.0,9282.0,134.0,26704.0,57886,0.013610336282590129,0.010072841225763192,1.1733768589046065,1
2020-11-20,487652,425805,7357,2911656,117954,5808,9087,117,25854,8155,5808.0,9087.0,117.0,25854.0,54490,0.01205369372660031,0.011658365321450367,0.8976816074188563,1
2020-11-21,490843,433146,7489,2926240,126681,3191,7341,132,14584,8727,3191.0,7341.0,132.0,14584.0,50208,0.006543600764479588,0.01061243658561192,0.5494146005509641,1
2020-11-22,492351,439495,7615,2933470,131909,1508,6349,126,7230,5228,1508.0,6349.0,126.0,7230.0,45241,0.003072265469814177,0.009403061358261394,0.4725791287997493,1
2020-11-23,496730,446189,7744,2957130,173068,4379,6694,129,23660,41159,4379.0,6694.0,129.0,23660.0,42797,0.008894061350540569,0.008834791518804955,2.9038461538461537,1
2020-11-24,502591,449189,7880,2981761,187601,5861,3000,136,24631,14533,5861.0,3000.0,136.0,24631.0,45522,0.011799166549231977,0.008472557572133324,1.3384334322904772,1
2020-11-25,507520,451160,8003,3004411,202254,4929,1971,123,22650,14653,4929.0,1971.0,123.0,22650.0,48357,0.009807179197399077,0.008023254666293078,0.8409827674458283,1
2020-11-26,511569,458523,8133,3024965,214960,4049,7363,130,20554,12706,4049.0,7363.0,130.0,20554.0,44913,0.007978010718789407,0.008310136657155043,0.8214648001623047,1
2020-11-27,516031,461417,8271,3048360,227216,4462,2894,138,23395,12256,4462.0,2894.0,138.0,23395.0,46343,0.008722186058967607,0.009440120774985728,1.1020004939491232,1
2020-11-28,518698,467899,8388,3060682,235803,2667,6482,117,12322,8587,2667.0,6482.0,117.0,12322.0,42411,0.005168294152870661,0.008694967335451746,0.5977140295831466,1
2020-11-29,519772,473669,8483,3067132,239435,1074,5770,95,6450,3632,1074.0,5770.0,95.0,6450.0,37620,0.0020705690016155835,0.006749247825928467,0.4026996625421822,1
2020-11-30,523344,479107,8609,3089398,280306,3572,5438,126,22266,40871,3572.0,5438.0,126.0,22266.0,35628,0.006872243983900633,0.006162260783228778,3.3258845437616387,1
2020-12-01,528524,481419,8709,3112582,297427,5180,2312,100,23184,17121,5180.0,2312.0,100.0,23184.0,38396,0.009897887431593751,0.0065462361257896465,1.4501679731243,1
2020-12-02,533085,482843,8825,3135253,312425,4561,1424,116,22671,14998,4561.0,1424.0,116.0,22671.0,41417,0.008629693258962696,0.006527737565788666,0.8805019305019305,1
2020-12-03,537709,488757,8927,3155979,324808,4624,5914,102,20726,12383,4624.0,5914.0,102.0,20726.0,40025,0.008674038849339224,0.007228886505082377,1.0138127603595704,1
2020-12-04,542456,494066,9019,3178756,334146,4747,5309,92,22777,9338,4747.0,5309.0,92.0,22777.0,39371,0.008828195176201254,0.008580411739999513,1.0266003460207613,1
2020-12-05,545768,498227,9148,3191740,337925,3312,4161,129,12984,3779,3312.0,4161.0,129.0,12984.0,38393,0.006105564322267613,0.008427075807672907,0.6977038129344849,1
2020-12-06,546880,501969,9239,3198435,341319,1112,3742,91,6695,3394,1112.0,3742.0,91.0,6695.0,35672,0.0020374957857551192,0.0068549974785051815,0.3357487922705314,1
2020-12-07,551131,506552,9333,3221348,367802,4251,4583,94,22913,26483,4251.0,4583.0,94.0,22913.0,35246,0.007773186073727326,0.006683696041458108,3.822841726618705,1
2020-12-08,556986,508316,9428,3247543,379563,5855,1764,95,26195,11761,5855.0,1764.0,95.0,26195.0,39242,0.01062360854315943,0.00707360998022215,1.37732298282757,1
2020-12-09,563402,509488,9510,3272811,390830,6416,1172,82,25268,11267,6416.0,1172.0,82.0,25268.0,44404,0.011519140516996837,0.007611799048381265,1.0958155422715627,1
2020-12-10,569275,514620,9626,3298382,400309,5873,5132,116,25571,9479,5873.0,5132.0,116.0,25571.0,45029,0.010424173148125139,0.00847552081355277,0.9153678304239401,1
2020-12-11,575485,519613,9731,3326847,411208,6210,4993,105,28465,10899,6210.0,4993.0,105.0,28465.0,46141,0.010908611830837469,0.01024974402256924,1.057381236165503,1
2020-12-12,579140,523724,9828,3342934,415455,3655,4111,97,16087,4247,3655.0,4111.0,97.0,16087.0,45588,0.0063511646698002555,0.009965339741783827,0.5885668276972624,1
2020-12-13,581138,527821,9936,3351910,419018,1998,4097,108,8976,3563,1998.0,4097.0,108.0,8976.0,43381,0.0034499430189591463,0.008530606636943768,0.5466484268125855,1
2020-12-14,586315,532581,10066,3378288,444402,5177,4760,130,26378,25384,5177.0,4760.0,130.0,26378.0,43668,0.008908383206742632,0.008008455174892928,2.591091091091091,1
2020-12-15,594225,534517,10171,3410463,457086,7910,1936,105,32175,12684,7910.0,1936.0,105.0,32175.0,49537,0.01349104150499305,0.00862182884626651,1.5279119180992853,1
2020-12-16,602482,535981,10285,3442955,477039,8257,1464,114,32492,19953,8257.0,1464.0,114.0,32492.0,56216,0.013895409987799234,0.009219188477658864,1.0438685208596714,1
2020-12-17,610096,542184,10391,3474258,495686,7614,6203,106,31303,18647,7614.0,6203.0,106.0,31303.0,57521,0.012637721956838545,0.010476499935066521,0.9221266803923943,1
2020-12-18,618935,548367,10491,3508276,523119,8839,6183,100,34018,27433,8839.0,6183.0,100.0,34018.0,60077,0.01448788387401327,0.012684088106077346,1.1608878381928027,1
2020-12-19,624262,553917,10605,3529621,537124,5327,5550,114,21345,14005,5327.0,5550.0,114.0,21345.0,59740,0.008606719607066979,0.012623755386142216,0.6026699852924539,1
2020-12-20,627668,559379,10703,3541223,549374,3406,5462,98,11602,12250,3406.0,5462.0,98.0,11602.0,57586,0.00545604249497807,0.01101675558413922,0.6393842688192228,1
2020-12-21,635623,565595,10807,3570759,598743,7955,6216,104,29536,49369,7955.0,6216.0,104.0,29536.0,59221,0.012673897665644895,0.010772453119708352,2.3355842630651793,1
2020-12-22,646541,568247,10909,3607048,640328,10918,2652,102,36289,41585,10918.0,2652.0,102.0,36289.0,67385,0.017176848540723037,0.01168027843648525,1.3724701445631677,1
2020-12-23,660685,570121,11024,3648916,685089,14144,1874,115,41868,44761,14144.0,1874.0,115.0,41868.0,79540,0.02187641619015654,0.013157984899713903,1.2954753617878731,1
2020-12-24,665059,577710,11135,3659629,693822,4374,7589,111,10713,8733,4374.0,7589.0,111.0,10713.0,76214,0.006620401552933698,0.012760721288887247,0.3092477375565611,1
2020-12-25,667731,585546,11241,3667448,700596,2672,7836,106,7819,6774,2672.0,7836.0,106.0,7819.0,70944,0.004017688656194413,0.012473050521130517,0.6108824874256973,1
2020-12-26,670763,593308,11366,3676163,712148,3032,7762,125,8715,11552,3032.0,7762.0,125.0,8715.0,66089,0.004540750691520987,0.010846421126305735,1.1347305389221556,1
2020-12-27,674549,600607,11474,3686646,724312,3786,7299,108,10483,12164,3786.0,7299.0,108.0,10483.0,62468,0.005644318485068496,0.008539915115174827,1.2486807387862797,1
2020-12-28,685492,609015,11605,3714848,769969,10943,8408,131,28202,45657,10943.0,8408.0,131.0,28202.0,64872,0.016222691012810042,0.0074091700797055265,2.8903856312731113,1
2020-12-29,701975,613030,11737,3750923,801213,16483,4015,132,36075,31244,16483.0,4015.0,132.0,36075.0,77208,0.02404550308391637,0.010894190385902062,1.5062597094032715,1
2020-12-30,719043,616248,11887,3786364,832929,17068,3218,150,35441,31716,17068.0,3218.0,150.0,35441.0,90908,0.02431425620570533,0.014953503895804247,1.0354911120548445,1
2020-12-31,732360,627299,12016,3814271,852211,13317,11051,129,27907,19282,13317.0,11051.0,129.0,27907.0,93045,0.0185204500982556,0.017749443777151167,0.7802320131239747,1
2021-01-01,735807,639547,12168,3820856,857277,3447,12248,152,6585,5066,3447.0,12248.0,152.0,6585.0,84092,0.00470670162215304,0.017561920404568075,0.25884208154989863,1
2021-01-02,740794,650702,12320,3834305,872806,4987,11155,152,13449,15529,4987.0,11155.0,152.0,13449.0,77772,0.0067775924936838055,0.01567290070074283,1.4467653031621701,1
2021-01-03,747063,652792,12461,3849627,887141,6269,2090,141,15322,14335,6269.0,2090.0,141.0,15322.0,81810,0.00846254154326304,0.012556308392612162,1.2570683777822338,1
2021-01-04,760027,655187,12613,3884807,942788,12964,2395,152,35180,55647,12964.0,2395.0,152.0,35180.0,92227,0.017353288812322388,0.011164114913935574,2.067953421598341,1
2021-01-05,777435,658995,12794,3928825,977910,17408,3808,181,44018,35122,17408.0,3808.0,181.0,44018.0,105646,0.02290444944719069,0.012040914783722592,1.3427954335081764,1
2021-01-06,795213,663920,12956,3967876,1007808,17778,4925,162,39051,29898,17778.0,4925.0,162.0,39051.0,118337,0.0228675066082695,0.015673075780945882,1.0212545955882353,1
2021-01-07,810105,678412,13143,4006850,1036089,14892,14492,187,38974,28281,14892.0,14492.0,187.0,38974.0,118550,0.018727058033508003,0.018062968888910725,0.8376645291933851,1
2021-01-08,823212,694332,13340,4045613,1067006,13107,15920,197,38763,30917,13107.0,15920.0,197.0,38763.0,115540,0.016179384153905976,0.01960633741103931,0.8801369863013698,1
